['云南锡业集团有限责任公司', '( 以下 简称 “', '锡业集团']
['深圳思萨科技股份有限公司', '( 以下 简称 “ 公司 ” ) 控股 子公司 上海昌达供应链管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '上海昌达']
['上海昌达供应链管理有限公司', '( 以下 简称 “', '上海昌达']
['上海昌达供应链管理有限公司', '( 以下 简称 “ 上海昌达 “ ) 拟向 自然人张鸿购买 “ ) 拟向 自然人张鸿购买', '攀枝花市海森农业科技开发有限公司']
['上海昌达供应链管理有限公司', '( 以下 简称 “ 上海昌达 “ ) 拟向 自然人张鸿购买 攀枝花市海森农业科技开发有限公司 ( 以下 简称 “ “ ) 拟向 自然人张鸿购买 攀枝花市海森农业科技开发有限公司 ( 以下 简称 “ ( 以下 简称 “', '海森']
['上海昌达', '“ ) 拟向 自然人张鸿购买', '攀枝花市海森农业科技开发有限公司']
['上海昌达', '“ ) 拟向 自然人张鸿购买 攀枝花市海森农业科技开发有限公司 ( 以下 简称 “ ( 以下 简称 “', '海森']
['攀枝花市海森农业科技开发有限公司', '( 以下 简称 “', '海森']
['苏州美房云客软件科技股份有限公司', '( 以下 简称 “', '美房云客']
['苏州美房云客软件科技股份有限公司', '( 以下 简称 “ 美房云客 ” 或 “ 公司 ” ) 的 全资 子公司 ” 或 “ 公司 ” ) 的 全资 子公司', '北京美房圈科技有限公司']
['美房云客', '” 或 “ 公司 ” ) 的 全资 子公司', '北京美房圈科技有限公司']
['美房云客', '” 或 “ 公司 ” ) 的 全资 子公司 北京美房圈科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '美房圈']
['北京美房圈科技有限公司', '( 以下 简称 “', '美房圈']
['哈尔滨工业大学隶属中华人民共和国工业和信息化部', '( 以下 简称 “', '工信部']
['安徽安科生物工程(集团)股份有限公司', '( 以下 简称 “ 公司 ” ) 全资 子公司', '安徽安科余良卿药业有限公司']
['安徽安科生物工程(集团)股份有限公司', '( 以下 简称 “ 公司 ” ) 全资 子公司 安徽安科余良卿药业有限公司 ( 以下 简称 “ ( 以下 简称 “', '安科余良卿']
['安徽安科余良卿药业有限公司', '( 以下 简称 “', '安科余良卿']
['镇江加勒智慧电力科技股份有限公司', '( 以下 简称 “ 公司 ” ) 二级 子公司', '镇江爱电智慧能源有限公司']
['镇江加勒智慧电力科技股份有限公司', '( 以下 简称 “ 公司 ” ) 二级 子公司 镇江爱电智慧能源有限公司 ( 以下 简称 “ ( 以下 简称 “', '镇江爱电']
['镇江爱电智慧能源有限公司', '( 以下 简称 “', '镇江爱电']
['泰禾投资集团有限公司', '( 以下 简称 “', '泰禾投资']
['泰禾投资集团有限公司', '( 以下 简称 “ 泰禾投资 ” ) 下属 公司 ” ) 下属 公司', '泰禾投资(平潭)有限公司']
['泰禾投资', '” ) 下属 公司', '泰禾投资(平潭)有限公司']
['泰禾投资(平潭)有限公司', '( 暂定名 , 以 工商登记 核准 名称 为准 , 以下 简称 “ 泰投平潭 ” ) 、 ” ) 、', '泰禾投资(福州)有限公司']
['泰投平潭', '” ) 、', '泰禾投资(福州)有限公司']
['泰投福州', '” ) 共同 出资 设立 “', '泰禾产业并购基金合伙企业(有限合伙)']
['泰禾产业并购基金合伙企业(有限合伙)', '( 暂定名 , 以 工商登记 核准 名称 为准 ) ” ( 以下 简称 “', '并购基金']
['并购基金', '” 或 “', '合伙企业']
['江苏亨通光电股份有限公司', '( 以下 简称 “', '亨通光电']
['亨通集团有限公司', '( 以下 简称 “', '亨通集团']
['公司关联企业北京瀚丰联合科技有限公司', '( 以下 简称 “', '瀚丰联合']
['公司关联企业北京瀚丰联合科技有限公司', '( 以下 简称 “ 瀚丰联合 ” 、 “ 受让方 ” ) 于 近日 与 ” 、 “ 受让方 ” ) 于 近日 与', '河南豫矿资源开发集团有限公司']
['瀚丰联合', '” 、 “ 受让方 ” ) 于 近日 与', '河南豫矿资源开发集团有限公司']
['瀚丰联合', '” 、 “ 受让方 ” ) 于 近日 与 河南豫矿资源开发集团有限公司 ( 以下 简称 “ ( 以下 简称 “', '豫矿资源']
['河南豫矿资源开发集团有限公司', '( 以下 简称 “', '豫矿资源']
['豫矿资源', '持有 的 河南五鑫矿业开发有限公司 ( 以下 简称 “ ( 以下 简称 “', '五鑫矿业']
['豫矿资源', '持有 的 河南五鑫矿业开发有限公司 ( 以下 简称 “ 五鑫矿业 ” ) 43.39 % 的 股权 、 ( 以下 简称 “ 五鑫矿业 ” ) 43.39 % 的 股权 、 ” ) 43.39 % 的 股权 、', '嵩县鑫荣矿业开发有限公司']
['河南五鑫矿业开发有限公司', '( 以下 简称 “', '五鑫矿业']
['河南五鑫矿业开发有限公司', '( 以下 简称 “ 五鑫矿业 ” ) 43.39 % 的 股权 、 ” ) 43.39 % 的 股权 、', '嵩县鑫荣矿业开发有限公司']
['河南五鑫矿业开发有限公司', '( 以下 简称 “ 五鑫矿业 ” ) 43.39 % 的 股权 、 嵩县鑫荣矿业开发有限公司 ( 以下 简称 “ ” ) 43.39 % 的 股权 、 嵩县鑫荣矿业开发有限公司 ( 以下 简称 “ ( 以下 简称 “', '鑫荣矿业']
['五鑫矿业', '” ) 43.39 % 的 股权 、 嵩县鑫荣矿业开发有限公司 ( 以下 简称 “ ( 以下 简称 “', '鑫荣矿业']
['嵩县鑫荣矿业开发有限公司', '( 以下 简称 “', '鑫荣矿业']
['嵩县鑫荣矿业开发有限公司', '( 以下 简称 “ 鑫荣矿业 ” ) 20 % 的 股权 及 东湾金矿探矿权 ( 以下 简称 “ ” ) 20 % 的 股权 及 东湾金矿探矿权 ( 以下 简称 “ ( 以下 简称 “', '东湾金矿']
['鑫荣矿业', '” ) 20 % 的 股权 及 东湾金矿探矿权 ( 以下 简称 “ ( 以下 简称 “', '东湾金矿']
['东湾金矿探矿权', '( 以下 简称 “', '东湾金矿']
['美盛文化创意股份有限公司', '( 以下 简称 “', '美盛文化']
['PT.WIJAYAKARYAREALTY', '( 以下 简称 “', 'WIKAREALTY']
['霍尔果斯领凯网络科技有限公司', '( 以下 简称 “', '霍尔果斯领凯']
['江苏必康制药股份有限公司', '( 以下 简称 “ 公司 ” ) 全资 子公司', '陕西必康制药集团控股有限公司']
['江苏必康制药股份有限公司', '( 以下 简称 “ 公司 ” ) 全资 子公司 陕西必康制药集团控股有限公司 ( 以下 简称 “ ( 以下 简称 “', '陕西必康']
['陕西必康制药集团控股有限公司', '( 以下 简称 “', '陕西必康']
['北京四季汇通医药有限公司', '( 以下 简称 “', '四季汇通']
['西安桑尼赛尔生物医药有限公司', '( 以下 简称 “', '桑尼赛尔']
['上海良信电器股份有限公司', '( 以下 简称 “', '良信电器']
['上海良信电器股份有限公司', '( 以下 简称 “ 良信电器 ” 或 “ 公司 ” ) 与涂 从欢、张晓光、何畏就 ” 或 “ 公司 ” ) 与涂 从欢、张晓光、何畏就', '深圳市正弦电气股份有限公司']
['良信电器', '” 或 “ 公司 ” ) 与涂 从欢、张晓光、何畏就', '深圳市正弦电气股份有限公司']
['良信电器', '” 或 “ 公司 ” ) 与涂 从欢、张晓光、何畏就 深圳市正弦电气股份有限公司 ( 以下 简称 “ ( 以下 简称 “', '正弦电气']
['深圳市正弦电气股份有限公司', '( 以下 简称 “', '正弦电气']
['上海良信电器股份有限公司', '( 以下 简称 “', '良信电器']
['上海良信电器股份有限公司', '( 以下 简称 “ 良信电器 ” 、 “ 公司 ” ) 与 上海立莱企业管理中心 ( 有限合伙 ) 、张静、陈平就 ” 、 “ 公司 ” ) 与 上海立莱企业管理中心 ( 有限合伙 ) 、张静、陈平就 、张静、陈平就', '上海艾临科智能科技有限公司']
['良信电器', '” 、 “ 公司 ” ) 与 上海立莱企业管理中心 ( 有限合伙 ) 、张静、陈平就 、张静、陈平就', '上海艾临科智能科技有限公司']
['良信电器', '” 、 “ 公司 ” ) 与 上海立莱企业管理中心 ( 有限合伙 ) 、张静、陈平就 上海艾临科智能科技有限公司 ( 以下 简称 “ 、张静、陈平就 上海艾临科智能科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '艾临科']
['上海立莱企业管理中心(有限合伙)', '、张静、陈平就 上海艾临科智能科技有限公司 ( 以下 简称 “ ( 以下 简称 “', '艾临科']
['上海艾临科智能科技有限公司', '( 以下 简称 “', '艾临科']
['ChinaVLOCInvestmentCompanyLimited', '与 工银金融租赁有限公司 ( 下称 “ ( 下称 “', '工银租赁']
['工银金融租赁有限公司', '( 下称 “', '工银租赁']
['安徽新华传媒股份有限公司', '( 简称 : “', '皖新传媒']
['安徽皖新金智科教创业投资合伙企业(有限合伙)', '( 简称 “', '皖新金智']
['皖新金智', '” 或 “ 受让方 ” ) 拟 出资 68 , 355 万元 人民币 共同 购买', '成都高达投资发展有限公司']
['成都高达投资发展有限公司', '( 简称 “', '高达投资']
['艾格拉斯股份有限公司', '( 以下 简称 “ 公司 ” 或 “ 上市公司 ” ) 全资 子公司', '新疆艾格拉斯信息技术有限公司']
['新疆艾格拉斯信息技术有限公司', '( 以下 简称 “', '新疆艾格拉斯']
['新疆艾格拉斯信息技术有限公司', '( 以下 简称 “ 新疆艾格拉斯 ” ) 以及 公司 全资 子公司 ” ) 以及 公司 全资 子公司', '北京掌易文化咨询中心(有限合伙)']
['新疆艾格拉斯信息技术有限公司', '( 以下 简称 “ 新疆艾格拉斯 ” ) 以及 公司 全资 子公司 北京掌易文化咨询中心 ( 有限合伙 ) ( 以下 简称 “ ” ) 以及 公司 全资 子公司 北京掌易文化咨询中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '掌易文化']
['新疆艾格拉斯', '” ) 以及 公司 全资 子公司', '北京掌易文化咨询中心(有限合伙)']
['新疆艾格拉斯', '” ) 以及 公司 全资 子公司 北京掌易文化咨询中心 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '掌易文化']
['新疆艾格拉斯', '” ) 以及 公司 全资 子公司 北京掌易文化咨询中心 ( 有限合伙 ) ( 以下 简称 “ 掌易文化 ” ) 与 ( 以下 简称 “ 掌易文化 ” ) 与 ” ) 与', '北京华泽智永投资管理有限公司']
['北京掌易文化咨询中心(有限合伙)', '( 以下 简称 “', '掌易文化']
['北京掌易文化咨询中心(有限合伙)', '( 以下 简称 “ 掌易文化 ” ) 与 ” ) 与', '北京华泽智永投资管理有限公司']
['北京掌易文化咨询中心(有限合伙)', '( 以下 简称 “ 掌易文化 ” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ ” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '华泽智永']
['北京掌易文化咨询中心(有限合伙)', '( 以下 简称 “ 掌易文化 ” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ 华泽智永 ” ) 、 ” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ 华泽智永 ” ) 、 ( 以下 简称 “ 华泽智永 ” ) 、 ” ) 、', '天津久柏科银科技合伙企业(有限合伙)']
['掌易文化', '” ) 与', '北京华泽智永投资管理有限公司']
['掌易文化', '” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ ( 以下 简称 “', '华泽智永']
['掌易文化', '” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ 华泽智永 ” ) 、 ( 以下 简称 “ 华泽智永 ” ) 、 ” ) 、', '天津久柏科银科技合伙企业(有限合伙)']
['掌易文化', '” ) 与 北京华泽智永投资管理有限公司 ( 以下 简称 “ 华泽智永 ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “ 华泽智永 ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '天津久柏']
['北京华泽智永投资管理有限公司', '( 以下 简称 “', '华泽智永']
['北京华泽智永投资管理有限公司', '( 以下 简称 “ 华泽智永 ” ) 、 ” ) 、', '天津久柏科银科技合伙企业(有限合伙)']
['北京华泽智永投资管理有限公司', '( 以下 简称 “ 华泽智永 ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '天津久柏']
['北京华泽智永投资管理有限公司', '( 以下 简称 “ 华泽智永 ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ 天津久柏 ” ) 、 ” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ 天津久柏 ” ) 、 ( 以下 简称 “ 天津久柏 ” ) 、 ” ) 、', '杭州君铎股权投资合伙企业(有限合伙)']
['华泽智永', '” ) 、', '天津久柏科银科技合伙企业(有限合伙)']
['华泽智永', '” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '天津久柏']
['华泽智永', '” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ 天津久柏 ” ) 、 ( 以下 简称 “ 天津久柏 ” ) 、 ” ) 、', '杭州君铎股权投资合伙企业(有限合伙)']
['华泽智永', '” ) 、 天津久柏科银科技合伙企业 ( 有限合伙 ) ( 以下 简称 “ 天津久柏 ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “ 天津久柏 ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '杭州君铎']
['天津久柏科银科技合伙企业(有限合伙)', '( 以下 简称 “', '天津久柏']
['天津久柏科银科技合伙企业(有限合伙)', '( 以下 简称 “ 天津久柏 ” ) 、 ” ) 、', '杭州君铎股权投资合伙企业(有限合伙)']
['天津久柏科银科技合伙企业(有限合伙)', '( 以下 简称 “ 天津久柏 ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '杭州君铎']
['天津久柏科银科技合伙企业(有限合伙)', '( 以下 简称 “ 天津久柏 ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 杭州君铎 ” ) 、 ” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 杭州君铎 ” ) 、 ( 以下 简称 “ 杭州君铎 ” ) 、 ” ) 、', '舟山易美投资合伙企业(有限合伙)']
['天津久柏', '” ) 、', '杭州君铎股权投资合伙企业(有限合伙)']
['天津久柏', '” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '杭州君铎']
['天津久柏', '” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 杭州君铎 ” ) 、 ( 以下 简称 “ 杭州君铎 ” ) 、 ” ) 、', '舟山易美投资合伙企业(有限合伙)']
['天津久柏', '” ) 、 杭州君铎股权投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ 杭州君铎 ” ) 、 舟山易美投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “ 杭州君铎 ” ) 、 舟山易美投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 舟山易美投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '舟山易美']
['杭州君铎股权投资合伙企业(有限合伙)', '( 以下 简称 “', '杭州君铎']
['杭州君铎股权投资合伙企业(有限合伙)', '( 以下 简称 “ 杭州君铎 ” ) 、 ” ) 、', '舟山易美投资合伙企业(有限合伙)']
['杭州君铎股权投资合伙企业(有限合伙)', '( 以下 简称 “ 杭州君铎 ” ) 、 舟山易美投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ” ) 、 舟山易美投资合伙企业 ( 有限合伙 ) ( 以下 简称 “ ( 以下 简称 “', '舟山易美']
